mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
1.370029330253601,0.21490578122954843,0.21388258934020996,0.09068872059165163,573000.0,{'ccp_alpha': 573000.0},-3944.8420388875234,-4741.335761740549,-5000.348265882915,-4462.377385491165,-4971.2949653449095,-4399.256164137222,-4995.209084627603,-4793.779689092249,-3850.749403679731,-5162.725687352597,-4632.191844623647,432.20351730056535,365
1.4102231025695802,0.25046809712641865,0.2713278293609619,0.10831467861062971,574000.0,{'ccp_alpha': 574000.0},-3945.369355878149,-4740.714741136521,-5000.281858892628,-4463.170610806378,-4968.277597558051,-4400.590205043992,-4995.685501326058,-4793.821306591885,-3851.0089394259153,-5162.4213284222305,-4632.13414450818,431.71697487934205,362
1.3471569299697876,0.2612449053063211,0.24113099575042723,0.12256975298850376,575000.0,{'ccp_alpha': 575000.0},-3945.206862395253,-4739.979189214785,-5000.322614896928,-4463.626557355941,-4968.5859279309725,-4401.6720028648515,-4995.714965377106,-4794.078332459287,-3852.9489972215306,-5162.385370409783,-4632.452082012644,431.3330014417715,366
1.4703418254852294,0.22659717701562113,0.20441172122955323,0.07842683025189624,576000.0,{'ccp_alpha': 576000.0},-3944.0789850019105,-4740.575071198641,-5000.63694275922,-4464.999579829016,-4974.436101056906,-4402.770660960628,-4996.858088515636,-4794.349552188409,-3854.49984036969,-5163.03869536177,-4633.624351724183,431.8073400154211,368
1.4452823638916015,0.21954752973586625,0.23556149005889893,0.1540993431028185,577000.0,{'ccp_alpha': 577000.0},-3944.1219714721256,-4740.580701362678,-5001.250802298403,-4466.3832822107415,-4974.305226943123,-4403.455975285278,-4997.499716724155,-4794.396720926161,-3855.2326288702966,-5163.03869536177,-4634.0265721454725,431.6755211318073,370
1.3804344892501832,0.22891698286686663,0.28756186962127683,0.11019582467560109,578000.0,{'ccp_alpha': 578000.0},-3943.9951005476746,-4740.238362078539,-5001.678007968431,-4466.387963428436,-4974.356487036276,-4404.026470817431,-4998.323856500613,-4794.491425085923,-3856.4021201536993,-5162.828259494445,-4634.272805311147,431.53343347655044,371
1.4051798820495605,0.2698421445260517,0.22192919254302979,0.11183728001857347,579000.0,{'ccp_alpha': 579000.0},-3943.8672720508403,-4741.774512468435,-5001.983562063325,-4466.876811699675,-4977.1081508529505,-4404.412760658143,-4998.83231570703,-4794.487139161234,-3858.039776542375,-5162.543363758241,-4634.992566496225,431.5084399742702,373
1.3486264944076538,0.19491100568037956,0.23381319046020507,0.09563050748610107,580000.0,{'ccp_alpha': 580000.0},-3943.8672720508393,-4741.997509141497,-5002.244491473846,-4467.018601023705,-4976.62590076859,-4406.437555665182,-4999.029128813844,-4794.160828584635,-3858.5227604014585,-5162.6780984909565,-4635.258214641455,431.3186776659937,374
1.4268173933029176,0.2241059184015515,0.2322333812713623,0.13174282719697655,581000.0,{'ccp_alpha': 581000.0},-3944.0167726464497,-4741.571544741104,-5002.884074663086,-4467.817283377898,-4980.243425994367,-4406.725420420547,-4998.938910941808,-4793.005436237866,-3858.8390965030926,-5163.131127539027,-4635.717309306524,431.5282973432209,376
1.4024707317352294,0.15269497312526986,0.21552376747131347,0.08297529311831632,582000.0,{'ccp_alpha': 582000.0},-3944.3338935306315,-4741.609508965067,-5002.627858785978,-4468.835240952293,-4979.366371470544,-4406.795172264049,-4999.29443604572,-4793.054541011759,-3859.540807528328,-5162.6890214809955,-4635.814685203537,431.194801506575,377
1.372791624069214,0.29352592420397383,0.23279955387115478,0.12690234370942152,583000.0,{'ccp_alpha': 583000.0},-3944.6599772542495,-4741.8572315057145,-5004.269059200964,-4469.1936025902,-4979.278445211453,-4407.015071411337,-4999.310393031491,-4793.193225989949,-3859.8712597422414,-5162.251638584654,-4636.089990452225,431.14940829455315,379
1.410781478881836,0.33932695289498244,0.252225923538208,0.08275443979957818,584000.0,{'ccp_alpha': 584000.0},-3943.494270246865,-4741.911728080375,-5002.710658507789,-4471.130731618807,-4983.2802424312795,-4408.756556729358,-5000.300791232304,-4793.542752785176,-3860.42110519144,-5162.315044540362,-4636.786388136375,431.3631835779311,381
1.3746959686279296,0.14517954656280224,0.21767852306365967,0.10144208181583089,585000.0,{'ccp_alpha': 585000.0},-3943.494270246865,-4741.87798688965,-5002.678637344851,-4472.765327206554,-4983.611020732086,-4408.844086650382,-5000.772138121329,-4793.404574313434,-3861.123298483543,-5162.048286426456,-4637.0619626415155,431.1949307868778,382
1.426567506790161,0.19359739273701884,0.320015025138855,0.146857351882681,586000.0,{'ccp_alpha': 586000.0},-3943.711156610589,-4742.4622775203725,-5002.895772474366,-4472.0649492783905,-4984.331851674174,-4408.896553495364,-5000.434192828369,-4793.60974226843,-3861.2985673695975,-5162.095488059338,-4637.180055157898,431.2278146143398,383
1.4208559036254882,0.1905528778718557,0.22238101959228515,0.12107536010180527,587000.0,{'ccp_alpha': 587000.0},-3943.783377512209,-4742.909004887825,-5003.031037673837,-4472.237084457579,-4988.121986020335,-4409.688567580183,-5000.38973840844,-4792.465105183412,-3862.946315809881,-5162.148175196535,-4637.772039273023,431.1616785671412,384
1.3837817192077637,0.21740276495965452,0.19321138858795167,0.11898090782103468,588000.0,{'ccp_alpha': 588000.0},-3943.8449704630116,-4743.061880995899,-5002.752445038698,-4472.041792654143,-4988.3024166276755,-4410.062316543751,-5000.441323974643,-4792.318651446304,-3863.259864763758,-5162.3200277206,-4637.840569022848,431.0979611634434,385
1.2559882879257203,0.3349233129064588,0.2519141912460327,0.13903436989666565,589000.0,{'ccp_alpha': 589000.0},-3943.842334969607,-4742.844144985113,-5001.587584393877,-4472.343033662903,-4992.420094386757,-4411.29166745398,-5000.356049639789,-4792.322258137538,-3863.100521562439,-5162.269751574771,-4638.237744076678,431.27024786950517,387
1.4631047010421754,0.21486255275311605,0.2384768009185791,0.09500555837249776,590000.0,{'ccp_alpha': 590000.0},-3943.922253620814,-4743.333683752106,-5001.290724332666,-4473.862659025829,-4992.6095816353045,-4412.534390312408,-5000.814011159166,-4792.250868099617,-3862.9875188010064,-5163.273134965347,-4638.687882570426,431.3144831892747,388
1.617177414894104,0.34062866935057573,0.2451263666152954,0.10164734912997835,591000.0,{'ccp_alpha': 591000.0},-3944.1349962612676,-4744.576305399797,-5001.700534721166,-4473.192330526766,-4995.654798238786,-4413.472094014365,-5000.644957091393,-4792.080194740181,-3862.677395734988,-5163.105320311638,-4639.123892704035,431.5873854157417,390
1.619371485710144,0.23187423827021905,0.21776938438415527,0.07069811392316805,592000.0,{'ccp_alpha': 592000.0},-3944.529856890821,-4745.286494793155,-5000.233785825143,-4473.421213596043,-4995.638805741588,-4413.837959616135,-5000.556417813355,-4792.040878115241,-3862.9391456245758,-5162.890147272304,-4639.137470528836,431.3069283146793,391
1.5369840383529663,0.3776144589606193,0.23855679035186766,0.16842159539351526,593000.0,{'ccp_alpha': 593000.0},-3944.639018744998,-4744.0883336501465,-4999.867907833147,-4474.164553260144,-5003.39357553153,-4415.642121987067,-5000.306088383439,-4791.478166971097,-3862.9391456245753,-5164.932200251082,-4640.145111223722,431.9609031136019,393
1.531799602508545,0.4138660143128584,0.4791828155517578,0.17989962201325413,594000.0,{'ccp_alpha': 594000.0},-3945.278515020838,-4743.9813989529775,-5000.112003417223,-4474.207252450427,-5003.674272110233,-4416.3038756578635,-5001.558517671832,-4791.365458129617,-3862.612167202018,-5165.002964775844,-4640.409642538887,432.03139197947024,394
1.663580060005188,0.3850670561862076,0.31636366844177244,0.13633312914491186,595000.0,{'ccp_alpha': 595000.0},-3944.6569421928325,-4743.477297657591,-5001.773622436895,-4473.929282661245,-5003.59777275571,-4416.515174069429,-5001.491148273113,-4791.498068129142,-3864.7782714303025,-5165.021680545662,-4640.673926015193,431.8631068576371,396
1.6845717191696168,0.4355500124456834,0.4197331666946411,0.17749466769401223,596000.0,{'ccp_alpha': 596000.0},-3944.678614318976,-4743.625484081751,-5001.113609731938,-4474.239418217574,-5003.202304883721,-4416.659529725456,-5001.275381434335,-4791.498068129142,-3865.681035919965,-5164.814030174809,-4640.6787476617665,431.54989783038343,397
1.5126157522201538,0.23444311647601107,0.3534185171127319,0.07975094460312153,597000.0,{'ccp_alpha': 597000.0},-3945.392426059183,-4743.640136056191,-5000.949156939868,-4474.293061000145,-5002.050497137861,-4417.867119075737,-5001.376705477636,-4790.906165167969,-3867.025732609167,-5164.459797482858,-4640.796079700662,430.9633831445907,398
1.4376732110977173,0.2350563523326355,0.3372192859649658,0.1973400188156493,598000.0,{'ccp_alpha': 598000.0},-3944.8978300500626,-4743.384991027085,-4999.115473716921,-4475.581384330197,-5002.570124360336,-4417.853208286187,-5001.682589459785,-4791.295437494696,-3867.3097457160866,-5164.44692822954,-4640.81377126709,430.8656370738945,399
1.5432282209396362,0.25855234513550385,0.4404380083084106,0.23672445863537528,599000.0,{'ccp_alpha': 599000.0},-3945.72510440019,-4743.566541659036,-4998.972854475692,-4475.83357703471,-5006.354445207312,-4419.46417111079,-5001.870064835855,-4791.295437494696,-3867.707457544572,-5164.644988091687,-4641.543464185454,430.91901562986146,400
1.3828649997711182,0.21652169786535705,0.20350854396820067,0.09764822509206372,600000.0,{'ccp_alpha': 600000.0},-3945.826075299636,-4743.760308784209,-4998.720159627031,-4477.74948292852,-5006.132402728012,-4421.403669848079,-5001.490753508069,-4791.510183603832,-3867.2565054195,-5164.095426059214,-4641.79449678061,430.68474978366663,403
1.4061160802841186,0.32102263424009847,0.23156158924102782,0.1463743297016103,601000.0,{'ccp_alpha': 601000.0},-3945.7441750659914,-4743.903197748385,-4998.730333741942,-4478.973959185328,-5006.304944779062,-4422.893417917425,-5001.799080927349,-4791.0664813048115,-3867.1282765920632,-5164.0977300678605,-4642.064159733022,430.6279861275691,404
1.4734610319137573,0.25115657083378984,0.21955571174621583,0.11307718808302641,602000.0,{'ccp_alpha': 602000.0},-3945.8598194451015,-4743.917339207583,-4996.890072235643,-4479.192545610827,-5006.037377291177,-4423.376418699989,-5001.383976424535,-4790.225056209042,-3866.4555115842413,-5164.123808924251,-4641.74619256324,430.4625882617567,401
1.3781932592391968,0.26478995978554565,0.28711159229278566,0.08700452973681361,603000.0,{'ccp_alpha': 603000.0},-3945.976710698402,-4743.446594660583,-4997.066445049204,-4481.494424821852,-5006.037377291177,-4424.5860375765915,-5000.860799475577,-4790.180286514217,-3867.8493230295057,-5164.1767734301275,-4642.167477254723,430.0095507767739,406
1.4966598987579345,0.14308231892474765,0.23019962310791015,0.0761752478897854,604000.0,{'ccp_alpha': 604000.0},-3945.119437449486,-4743.796396716494,-4997.557561127022,-4481.961958551438,-5004.096854094451,-4424.491108053175,-5001.640438308102,-4790.132656911276,-3868.5239281060785,-5163.692581371291,-4642.101292068881,429.9041100304813,405
1.534754753112793,0.24155749913392371,0.30784175395965574,0.15111791755378964,605000.0,{'ccp_alpha': 605000.0},-3945.793427704061,-4743.974695040438,-4997.557561127022,-4481.74866874569,-5007.334276168747,-4425.087430798739,-5001.8163280125855,-4790.518561843092,-3868.292787046795,-5163.793765578854,-4642.591750206603,430.13229718394393,407
1.3493194341659547,0.22667268628311993,0.23499979972839355,0.12633440437764082,606000.0,{'ccp_alpha': 606000.0},-3945.5502036677894,-4744.04858635005,-4997.492689302252,-4482.301293456884,-5007.368293620627,-4425.314763682555,-5001.434345865773,-4790.886991369648,-3868.0844478718163,-5163.7726012530875,-4642.625421644048,430.1546055008974,408
1.401061749458313,0.28633337503856243,0.22053904533386232,0.09765943172337369,607000.0,{'ccp_alpha': 607000.0},-3945.7935931422476,-4744.239359490303,-4997.387296259132,-4482.6942598782425,-5006.72825276908,-4426.545699621099,-5001.219051570706,-4790.902211796678,-3869.4670408325396,-5163.694185022014,-4642.867095038205,429.704156776927,409
1.35085608959198,0.18256973964037856,0.23665242195129393,0.16499304209141746,608000.0,{'ccp_alpha': 608000.0},-3946.200201043786,-4744.488337339319,-4997.265750805939,-4482.623089893504,-5009.377589445519,-4426.646022697709,-5001.219051570706,-4790.530362241461,-3870.227630749203,-5163.059189467977,-4643.163722525512,429.6301808929852,410
1.3824135780334472,0.3079992401521615,0.16184191703796386,0.05495928569062402,609000.0,{'ccp_alpha': 609000.0},-3946.599117609116,-4744.724442307218,-4996.744759752278,-4483.0334198888895,-5009.143135503605,-4427.272659255901,-5001.662104171112,-4789.867619909905,-3871.033863468608,-5162.6759763861,-4643.275709825273,429.28411025269867,411
1.4475672721862793,0.1338746078662858,0.2627838611602783,0.18481295575256076,610000.0,{'ccp_alpha': 610000.0},-3945.6414216014673,-4745.295781340176,-4994.771011794794,-4485.130726404282,-5009.720336687855,-4427.465742974506,-5001.733170837563,-4789.796657996762,-3871.8296417871456,-5162.667547217994,-4643.405203864254,429.11221994915974,413
1.3482362508773804,0.23290965134624564,0.21045548915863038,0.10751023797116285,611000.0,{'ccp_alpha': 611000.0},-3945.2948604042685,-4745.325652038537,-4994.6324001606,-4485.48649784004,-5009.988176191953,-4427.478461819282,-5001.24220739002,-4789.341172777168,-3871.7849710508635,-5162.37564337857,-4643.29500430513,429.0832939552974,412
1.4930121660232545,0.22022068289820915,0.22214925289154053,0.11267492073727012,612000.0,{'ccp_alpha': 612000.0},-3945.441158401201,-4745.194696761985,-4994.4546090073,-4486.235252479548,-5009.596961120372,-4429.063261751913,-5001.608739114382,-4789.343108447369,-3871.7849710508635,-5162.277577319386,-4643.5000335454315,428.92024173253554,415
1.418106770515442,0.2779569886691536,0.27454190254211425,0.16644666394456564,613000.0,{'ccp_alpha': 613000.0},-3944.710297559485,-4745.328074074685,-4994.578362852021,-4488.986827789185,-5009.188172967612,-4430.111661742772,-5002.031260432904,-4789.611862760402,-3872.0933597046037,-5161.9461372500555,-4643.858601713373,428.81411147781813,416
1.5528422594070435,0.3100102976260078,0.20361204147338868,0.07434300455825564,614000.0,{'ccp_alpha': 614000.0},-3944.642546425961,-4745.379304684821,-4994.602441268072,-4489.884463957691,-5009.3757882958325,-4430.459895942775,-5001.737327344605,-4790.297699912472,-3872.54077142031,-5162.064480003708,-4644.098471925625,428.7272077305889,417
1.411991047859192,0.09735316940422242,0.2260141134262085,0.1794025109772482,615000.0,{'ccp_alpha': 615000.0},-3944.282194388091,-4745.188878051689,-4994.534679170181,-4490.423030770103,-5013.4794058732205,-4431.378854943397,-5001.491427731302,-4790.021310798312,-3874.1226393901825,-5162.214525433906,-4644.713694655038,428.76591763552517,418
1.2913684129714966,0.3188159982947535,0.28508915901184084,0.1627163896479594,616000.0,{'ccp_alpha': 616000.0},-3944.453076695445,-4744.599298501218,-4994.56772693303,-4491.432176376236,-5013.443784475674,-4432.372537160555,-5001.524900614829,-4790.024218402179,-3875.0796273912965,-5161.543249650115,-4644.9040596200575,428.38816393598125,419
1.3883463859558105,0.32937601051363663,0.19547431468963622,0.0957023559541491,617000.0,{'ccp_alpha': 617000.0},-3944.687180145954,-4744.807298617313,-4994.582842233717,-4491.548538953591,-5012.946043914925,-4433.229573542492,-5001.847084618757,-4788.882345127071,-3876.8658633675022,-5161.282110564515,-4645.067888108583,427.9024720945947,420
1.5266896486282349,0.24506018464816656,0.2138873815536499,0.11280938103491775,618000.0,{'ccp_alpha': 618000.0},-3944.6275904640515,-4744.322721731253,-4994.77652964904,-4494.5230941125255,-5012.745217260063,-4435.2423431479365,-5001.8957476432615,-4788.934795848537,-3876.8658633675027,-5161.930956521885,-4645.586485974606,427.7784801238146,423
1.4141172409057616,0.21635957207146747,0.18427016735076904,0.1902580791158844,619000.0,{'ccp_alpha': 619000.0},-3943.618822585874,-4745.055610537204,-4991.004744734481,-4494.7737190033795,-5011.956529146264,-4435.237442510158,-5001.569923210743,-4789.07997208289,-3877.464846621113,-5162.565314592103,-4645.232692502421,427.5249698551523,421
1.5118376731872558,0.24697955717526496,0.2894479036331177,0.1588363493966319,620000.0,{'ccp_alpha': 620000.0},-3943.9935451236975,-4745.0556105372025,-4990.976804777589,-4494.46905776946,-5014.852645226771,-4436.337674096869,-5001.284665724397,-4789.389000553576,-3880.0480939672407,-5161.916958512564,-4645.832405628937,427.1119539985515,424
1.2772155284881592,0.2740601832171891,0.31864728927612307,0.14119829080753796,621000.0,{'ccp_alpha': 621000.0},-3943.9052491082575,-4745.3457429319415,-4990.966395303393,-4496.363915505695,-5014.718135999729,-4437.129066743455,-5001.284665724397,-4789.293477704365,-3880.026883372894,-5162.06633368781,-4646.109986608193,427.03382626635135,426
1.4018317222595216,0.3623491812280968,0.26109154224395753,0.20250814251027185,622000.0,{'ccp_alpha': 622000.0},-3944.0470902530083,-4745.6842317577375,-4989.309068791627,-4495.85082088399,-5014.6135558411515,-4437.818862156045,-5001.51202277259,-4789.06652208177,-3880.1072864977064,-5161.9068104793305,-4645.991627151496,426.83771846467533,425
1.4468196392059327,0.21303847712791243,0.2500936269760132,0.0564218839060273,623000.0,{'ccp_alpha': 623000.0},-3944.097121913757,-4745.821563216883,-4989.277254081791,-4497.647603840458,-5017.092957781456,-4439.5468922233595,-5002.007894102389,-4789.280026647524,-3879.906566835921,-5162.236892934455,-4646.691477357799,427.02204318329564,427
1.4578606128692626,0.28383015660231353,0.28178839683532714,0.2061219963292735,624000.0,{'ccp_alpha': 624000.0},-3944.971304197189,-4746.064666507786,-4987.67500215966,-4498.106505746478,-5020.360447869409,-4439.811697711222,-5002.288225689471,-4789.043278898661,-3879.9780992729325,-5162.271523258743,-4647.057075131155,427.0181690445328,429
1.3261138439178466,0.2614665097379092,0.30522372722625735,0.1992685695248067,625000.0,{'ccp_alpha': 625000.0},-3945.0362805839795,-4745.831248443662,-4985.821129210986,-4498.563929070848,-5020.02363284669,-4439.648042685001,-5002.28181755817,-4788.862070344725,-3880.90991105051,-5161.484302973644,-4646.846236476822,426.5481299353138,428
1.3415733337402345,0.29956962246400326,0.18130476474761964,0.10200690206039716,626000.0,{'ccp_alpha': 626000.0},-3945.826461350881,-4745.729636016848,-4986.204634045279,-4499.343527242905,-5020.02363284669,-4439.970952288142,-5002.111263980081,-4788.553107709664,-3881.347639516068,-5161.513090455732,-4647.062394545229,426.30391246564386,430
1.4032691717147827,0.19276302585179406,0.2495753526687622,0.11663000126201245,627000.0,{'ccp_alpha': 627000.0},-3946.4004123937366,-4745.616703187235,-4986.165471530677,-4499.337088290329,-5019.44485410988,-4440.8425908655845,-5002.07282278656,-4788.76712684567,-3881.4019629815225,-5161.694958078759,-4647.174399106994,426.12723608239156,431
1.484991455078125,0.23341269069284595,0.22177400588989257,0.1705736619795887,628000.0,{'ccp_alpha': 628000.0},-3946.608560385567,-4745.746738655563,-4984.560638320253,-4500.168507095152,-5019.44485410988,-4441.24529271092,-5002.135279662666,-4788.975752483848,-3882.8471154127114,-5161.792761967521,-4647.352550080408,425.6846350166684,433
1.3096546411514283,0.3288289670368183,0.20720150470733642,0.08444679000313096,629000.0,{'ccp_alpha': 629000.0},-3946.8954660225822,-4746.106488417275,-4984.543580001416,-4500.676486228936,-5019.987990485943,-4441.564873599331,-5002.2679601345935,-4789.276949912777,-3883.5718893340854,-5161.867585009891,-4647.675926914682,425.55879984817693,434
1.4635771989822388,0.28114402265680616,0.21897447109222412,0.07554989651626585,630000.0,{'ccp_alpha': 630000.0},-3947.1965927003794,-4746.829080607793,-4984.5251076459845,-4500.6764862289365,-5019.615828980717,-4441.564873599331,-5002.011685343327,-4789.398705085998,-3884.448784239469,-5161.727496069229,-4647.7994640501165,425.3003196240878,435
1.4635354280471802,0.15393096057007272,0.18512341976165772,0.11057456749425569,631000.0,{'ccp_alpha': 631000.0},-3946.663791927644,-4746.747985543189,-4984.1113486380345,-4501.685803756735,-5019.109260949333,-4442.853756050709,-5002.062234168664,-4788.881802471231,-3884.1758392934626,-5161.741246767246,-4647.803306956625,425.2498285991574,436
1.4375606536865235,0.31081826206397245,0.18934085369110107,0.05631010907740838,632000.0,{'ccp_alpha': 632000.0},-3946.6060948724185,-4747.224537197049,-4983.986792965515,-4502.048151935631,-5018.866085678522,-4443.189344319119,-5001.719958491877,-4788.43331929668,-3885.3029255802203,-5162.087263355393,-4647.946447369242,425.0069273926895,437
1.4122681856155395,0.21618948114219647,0.22149121761322021,0.09838554689866746,633000.0,{'ccp_alpha': 633000.0},-3946.716005155941,-4748.229968163258,-4984.344095485481,-4502.224247575784,-5019.162472488044,-4446.439612658316,-5002.19484904385,-4788.668260632803,-3886.5811027765844,-5162.258254520524,-4648.681886850058,424.7432835922565,439
1.4324195861816407,0.20622387483767562,0.21226470470428466,0.09586085113821237,634000.0,{'ccp_alpha': 634000.0},-3946.6674818957913,-4748.868389248755,-4985.211592283235,-4502.470654841563,-5019.152713529966,-4446.986343803485,-5002.087092074185,-4788.714439575601,-3888.7571352541086,-5161.956166758092,-4649.0872009264785,424.36541790618577,440
1.4631592512130738,0.17708677417086366,0.19618027210235595,0.05147044861433417,635000.0,{'ccp_alpha': 635000.0},-3946.667481895791,-4748.685371531629,-4985.637990255494,-4504.34013082676,-5018.607144267491,-4447.456991341063,-5002.18023886839,-4788.8238096647265,-3889.6710712913427,-5161.870372571896,-4649.394060251458,424.09794222876,441
1.5184477806091308,0.24230971137226984,0.2334610939025879,0.09754136643307659,636000.0,{'ccp_alpha': 636000.0},-3946.9625293828017,-4748.384547812261,-4985.507093037431,-4504.406997122082,-5018.607144267491,-4448.287608224914,-5003.312301629481,-4788.579654998005,-3890.008751029251,-5161.921418784128,-4649.597804628784,424.02183614516167,444
1.3711489915847779,0.22453713209868673,0.26808991432189944,0.0934986552751299,637000.0,{'ccp_alpha': 637000.0},-3946.2809195313016,-4748.69198109576,-4984.969689204255,-4504.749418122178,-5017.930851322018,-4448.773861983859,-5002.880894170484,-4788.618780471819,-3890.3571346157905,-5162.268809793481,-4649.5522340310945,423.95080478611897,443
1.3945011615753173,0.2572218383229691,0.24888842105865477,0.20406928278964628,638000.0,{'ccp_alpha': 638000.0},-3946.371716806945,-4748.727241270242,-4983.130660359936,-4504.878458411451,-5017.559227105705,-4449.107037173746,-5003.01392630981,-4788.523555144467,-3890.447339057528,-5162.644791288181,-4649.440395292801,423.77627333659393,442
1.3249222755432128,0.22085031550149412,0.2546752691268921,0.13399355502592836,639000.0,{'ccp_alpha': 639000.0},-3946.8462489600533,-4748.563056493642,-4982.996306264031,-4505.007863309311,-5018.074300265427,-4449.362067907265,-5002.958069515301,-4788.453882893375,-3892.224213626165,-5162.909762908776,-4649.7395772143345,423.4184891251724,445
1.416905164718628,0.23685852237959526,0.24252159595489503,0.22718478767291866,640000.0,{'ccp_alpha': 640000.0},-3946.763865504595,-4748.5846627741585,-4982.98477574974,-4505.654581891018,-5018.074300265427,-4449.669299121731,-5003.4875615338515,-4788.646872919156,-3892.66307099346,-5163.233473297523,-4649.9762464050655,423.406396441047,446
1.3919834613800048,0.2948335781179137,0.2054823637008667,0.10344022438298592,641000.0,{'ccp_alpha': 641000.0},-3946.934158467436,-4748.930292331563,-4982.99766240387,-4505.730257733456,-5018.383341400434,-4450.547587952648,-5003.892037107552,-4788.629965950357,-3892.423273533222,-5163.492097877616,-4650.196067475815,423.477463496407,447
1.4727203369140625,0.2148453529662692,0.21656181812286376,0.13144777086592177,642000.0,{'ccp_alpha': 642000.0},-3946.906752497113,-4748.855524511572,-4983.778013997167,-4507.625303310013,-5018.647439406182,-4450.870511655231,-5004.234337003814,-4788.798669170598,-3892.781362086711,-5163.596115711137,-4650.609402934954,423.4676719702191,449
1.4459028720855713,0.2582410545704507,0.20856983661651612,0.13652645936073496,643000.0,{'ccp_alpha': 643000.0},-3947.5859693433504,-4749.002322514312,-4983.90827530342,-4508.437344589063,-5017.942541595631,-4451.170207677525,-5004.281790055363,-4788.736367026619,-3892.4002128290917,-5163.571785827755,-4650.703681676213,423.3330229998337,450
1.362723708152771,0.22253386755825597,0.2838101387023926,0.1380479721683126,644000.0,{'ccp_alpha': 644000.0},-3948.4558609853043,-4748.543684687579,-4982.21144336713,-4509.229405607114,-5014.484378429541,-4452.165844073229,-5004.1899302632355,-4788.449260314506,-3893.288772376895,-5163.596201856641,-4650.461478196117,422.49882494873157,448
1.4693908214569091,0.279796407079555,0.24428331851959229,0.11431070407205429,645000.0,{'ccp_alpha': 645000.0},-3948.7454914907,-4748.804677484352,-4982.146341941325,-4509.652502385724,-5017.104078570245,-4452.341311588032,-5004.6818694137255,-4788.449260314505,-3893.5166381397617,-5163.553520401583,-4650.899569172996,422.65078411974514,451
1.4143275022506714,0.18061977804833382,0.2510820388793945,0.118649744005321,646000.0,{'ccp_alpha': 646000.0},-3949.1713133231005,-4749.183534975559,-4982.167389941109,-4511.238313841472,-5019.943632632261,-4452.33845810394,-5004.3372141147765,-4787.667678808097,-3893.258612783503,-5163.503803291608,-4651.280995181542,422.7707538802817,453
1.3554052829742431,0.32560339655084675,0.2604740858078003,0.14332343957227617,647000.0,{'ccp_alpha': 647000.0},-3948.850482543002,-4749.635803066583,-4982.297340343056,-4511.309060679441,-5019.861585340306,-4453.37380589191,-5005.2521870415885,-4787.99616769925,-3894.5703020040337,-5163.595093187224,-4651.6741827796395,422.6496266210884,454
1.4806249856948852,0.13325246642791078,0.3024991750717163,0.16937941367574427,648000.0,{'ccp_alpha': 648000.0},-3949.1812475955944,-4750.288376086993,-4982.1319630332555,-4511.655791713668,-5020.053748745307,-4454.013199828944,-5006.124039831497,-4788.101857653906,-3895.094868072348,-5163.269198500724,-4651.991429106223,422.51507322355593,455
1.3731414079666138,0.25124974943987605,0.2563623905181885,0.10227689460016756,649000.0,{'ccp_alpha': 649000.0},-3949.437747880157,-4750.3423772556,-4981.967663795183,-4512.242081759923,-5020.284365372331,-4456.744399658661,-5007.255842520832,-4787.947275829975,-3896.9305793015174,-5163.546125624378,-4652.669845899856,422.1287903711773,457
1.4752412557601928,0.3189187189935632,0.28514134883880615,0.1350064299252291,650000.0,{'ccp_alpha': 650000.0},-3949.2726367707132,-4750.342377255599,-4981.950988908083,-4514.479357388915,-5020.20723663792,-4457.067212524417,-5007.295093439232,-4787.8318709425175,-3897.5298010509177,-5163.160141887053,-4652.913671680537,421.90501745643996,458
1.406226348876953,0.28089518477360687,0.22934858798980712,0.09177004766398127,651000.0,{'ccp_alpha': 651000.0},-3950.2727103053694,-4750.402224265146,-4982.091073566052,-4514.241438911184,-5019.998966446862,-4456.9218947954905,-5007.468714600396,-4788.1693531508,-3898.56656543461,-5163.035444029739,-4653.116838550564,421.571728555088,460
1.41114399433136,0.2847008096534713,0.177095627784729,0.08566533580721841,652000.0,{'ccp_alpha': 652000.0},-3950.5097676111463,-4750.722684013118,-4982.0969881244655,-4514.7052493518795,-5019.668955881898,-4456.832344696041,-5007.468714600396,-4788.07401546836,-3898.653627808461,-5162.3614123717925,-4653.109375992756,421.4001453159357,459
1.4086362361907958,0.1768321493234801,0.21407008171081543,0.15783385068060582,653000.0,{'ccp_alpha': 653000.0},-3950.308765762643,-4750.67560800794,-4982.0969881244655,-4514.977395574405,-5019.642811302118,-4457.2473779028305,-5007.844336880279,-4788.31811812628,-3899.0716972700566,-5162.364259023742,-4653.254735797475,421.3669758975227,461
1.5263492107391357,0.21207121773275894,0.24991400241851808,0.15956366156742516,654000.0,{'ccp_alpha': 654000.0},-3950.529737942811,-4750.938429036433,-4981.654538539996,-4515.178704076784,-5019.6428113021175,-4457.179633598942,-5008.274701466446,-4788.674106874423,-3899.1146549763494,-5162.359446811749,-4653.354676462605,421.33762774867256,462
